# X0,X1
-2.853126145231541330e-05,2.083830073354953977e-05
-3.314952031995011401e-05,-2.671812273770588575e-06
-4.691347191792893207e-05,9.071061615467798986e-06
-3.234552902698647976e-05,-3.449840976260900097e-06
1.862810874948701713e-06,-1.987796862538143587e-07
-4.657841052857772596e-05,-1.258872362525514231e-05
-4.081721956218164018e-05,1.036214914392906082e-05
4.844145684952748496e-04,7.629394077006990149e-05
-2.039243360294212967e-05,9.861435484184301355e-06
-3.692480675294821952e-05,9.699983893673504062e-06
-3.259239862892089715e-05,-3.720485490625009396e-06
-2.061740688355491737e-05,1.404000764852513506e-05
-5.072301197677275218e-05,7.394662164079728754e-06
-1.675402079238847732e-05,1.325026126905607105e-05
-3.917066837076763915e-05,-1.175041971897755261e-06
-5.379266118981856980e-05,1.797253270650311908e-06
-2.962803391083996477e-05,8.827830486044377161e-06
1.433696847872977919e-04,-9.464703165827327290e-06
-3.042036221576151480e-05,3.721049685679481949e-06
-3.962033584420918321e-05,1.578592514497712161e-05
-3.759476761583998433e-05,2.923937826272065147e-06
-3.469354455513998226e-05,1.627164542342586690e-06
7.128194019525212145e-05,-1.833942623022787873e-05
-4.430363226211789089e-05,5.362330670931428527e-07
-3.296452457110644023e-05,-8.335556016081721293e-07
6.380761095804146793e-06,1.205933750775508720e-05
-1.153427988653056442e-05,1.027835738221505438e-05
-1.513994439709238217e-05,1.076241974364461644e-05
-2.722343529513731412e-05,-1.234919590673758109e-06
-3.935844415037970139e-05,-1.029299228763060209e-06
-2.367684387210529969e-05,1.011253485643224300e-05
-4.521754257739213145e-05,-4.718954797235885418e-06
-2.234177072758245831e-05,7.654047082476131845e-06
-4.534500374879322772e-05,2.401101805489741596e-06
-3.371884310606420942e-05,-4.565753274046224377e-06
-1.970244595916039330e-05,6.701359943271427446e-06
-5.669908385453696880e-05,-5.670390033478827416e-06
4.323892398486629711e-06,5.638193134883342230e-06
-3.114566041448148443e-05,1.403268064639308746e-05
-2.914340258990765796e-05,1.103574506081582025e-05
-3.306331699837973325e-05,4.712824214885544112e-06
-2.068441007165193872e-05,1.256775508213433232e-05
-2.075034905012703804e-05,1.377077379209508808e-05
-2.103131778991712214e-05,-1.101927460868881810e-05
-3.495550139259865675e-05,1.985001879121521898e-06
-3.764261197312112776e-05,8.510040291963162420e-06
8.757628482994145541e-05,-5.363106430274419554e-05
-8.024683284031808989e-06,1.973409868731729143e-05
-2.159573344764858209e-05,1.722845937552484449e-05
-2.601864050220122789e-05,-1.214174368317523534e-05
-4.027695814717031361e-05,1.195323008929991356e-05
-4.353500438685178517e-05,-6.334735832989949488e-06
-3.369918337606227031e-05,1.039655966045038045e-05
-3.470719870107469621e-05,-2.094342805359611076e-07
-5.354448439797930944e-05,1.128102156388731576e-05
-2.160115068175659788e-05,-2.093407938004264322e-06
-2.923082101404438446e-05,1.153898445828033247e-05
-3.060709976800425592e-05,4.248031473833744965e-07
-3.604670219932221473e-05,4.286842128111010140e-06
-5.057293408520102272e-05,-7.774383567238840262e-06
4.418095524745942827e-05,-1.317444474660403131e-04
-2.305172681096168938e-05,-6.249482295523215734e-07
-3.585454482500069267e-05,3.549631760062898001e-06
-3.444561472202453093e-05,1.185085540088231982e-06
-4.490832744595059405e-05,5.473139490555156460e-06
-3.602876166410820291e-05,1.500447129025288414e-05
-3.317069502759988797e-05,1.846901795912322819e-05
-2.473164598995669105e-05,5.170395364905643598e-07
-3.268713166541390347e-05,3.250110957584200379e-07
3.998558216977455030e-05,1.061072233741770915e-05
-1.754097191723519474e-05,1.121281185784027336e-05
-4.306108366966687756e-05,-2.111844361635345577e-06
-3.794096874824751353e-05,-1.599669059537060186e-06
-1.259534796484538405e-05,-1.104253158298980559e-04
-2.355193317766292880e-05,1.821941020231826580e-05
-2.306034034195527424e-05,1.300749598572460590e-05
-1.799309426764751285e-05,3.657607178814311562e-06
-2.604954542978878815e-05,6.051675252860735001e-06
-2.885491672985912993e-05,1.226592956213160439e-05
-1.627622060263061613e-05,1.813688835039002165e-05
-2.645582443447501729e-05,1.387652273124663526e-05
-4.843417259839621181e-05,2.157910084881006451e-06
-2.485578430160823468e-06,6.341820485827128181e-06
-3.469121174090055337e-05,2.585433444945559433e-06
-4.175163656675946928e-05,8.323180380001062785e-06
-4.948410669342338591e-05,1.678296254329977411e-06
-3.657605182068771841e-05,9.090105778725399868e-06
-4.081311529724877241e-06,-1.035970185226798407e-04
-4.244502238075180406e-05,6.958443956547068030e-06
-1.460494228747496219e-05,2.027053886365816682e-05
-1.889252372811275242e-05,1.486777385160010960e-05
-3.193283163758718331e-05,2.292001903758228376e-06
-3.166779964747327834e-05,6.895547528366386558e-06
3.289379761610300332e-06,-3.802642713023460843e-05
-3.148247395854539889e-05,1.271087039341271277e-05
-1.700781578503336548e-05,9.358372174559881274e-07
-1.806100332705271960e-05,3.502746321505259538e-06
4.786749726844102891e-04,1.524916428592961923e-04
-2.850211943961083964e-05,5.044818722746487922e-06
-1.153672967984758161e-05,2.522373409373765760e-06
-2.443915893609349449e-05,-8.383778449876045050e-07
-3.886799454666175368e-05,7.209396386413665668e-06
-2.562661679943070868e-05,1.323837526166634822e-05
-1.969400934277926104e-05,4.687307112053946220e-06
-1.398012846083912557e-05,1.606505479310431841e-05
-2.456416541599606651e-05,1.662033330004952350e-05
3.636428091621720119e-04,-1.524774271144983752e-04
-1.142949863790372702e-05,1.239243900942890326e-05
1.745243760933483501e-05,-4.801703543312765512e-05
3.470599248264218638e-05,-5.647136695873703984e-05
-6.367393925080251395e-06,8.329505221100109793e-06
-4.225181045313258923e-05,2.809257006946215042e-06
-5.073670689576822252e-05,-1.329557348200585000e-05
2.512572419898298232e-04,-2.884897031690830620e-05
-2.243168797715904971e-05,1.250186410691421423e-05
-3.642876726164347211e-05,1.642667352798731769e-05
-3.080892976918996387e-05,6.684664286362084530e-06
5.430873865155480014e-05,-3.915733737169698321e-06
-9.549346042360550729e-06,8.059218459306781782e-06
-3.281511332891763095e-05,2.058196322451991904e-05
2.810809943499413603e-05,-1.061702151432908931e-05
-2.516852379519500616e-05,1.557879642315018918e-05
-4.192259842604418793e-05,6.124453290541826802e-06
-2.146892802504913288e-05,4.484448017753355985e-06
2.997080605572996441e-05,2.636464796915104610e-06
-4.435552776393140501e-05,7.231466277928163129e-06
-1.895925759656337243e-05,1.370138930648560799e-05
-2.237421320119828950e-05,2.374304550060185569e-06
-2.954981855206840970e-05,1.754443705400967232e-05
-3.558822566244528539e-05,4.838704261098594677e-06
-4.731818451769356754e-05,1.860392256912456118e-05
-3.300591901370704005e-05,4.070517121843632099e-06
-1.661943305485216545e-05,3.532096099635335234e-06
-1.564613701212370494e-05,8.236136158304551428e-06
4.988451685222281126e-04,8.735746278736895385e-06
-4.041134166757941133e-05,-2.785277792725148285e-05
-3.892467537610019450e-05,-6.802798709095995710e-07
4.169864333696990085e-04,-4.118724915745500709e-05
-4.070465187806424599e-05,1.423673081245139144e-05
-8.098985564696126006e-06,-6.812747897336280983e-05
-4.052127675459308616e-05,-3.688441564857383817e-06
-5.179290441394417566e-05,-1.089954627698927746e-06
-4.551862691181174955e-05,-1.063313698177660903e-05
4.625341436816097145e-05,-1.554308376719323555e-04
-3.068366897427309627e-05,1.279830912024650181e-05
-3.033179509697130270e-05,1.396181089391254450e-05
-2.958579572519399699e-05,1.085619884952701107e-06
-3.891356929179261287e-05,-1.769549396039363308e-06
-2.311818789982665359e-05,6.461351733397907933e-06
-2.378001226299621406e-05,7.877469570597928086e-06
-2.732496624262124133e-05,1.201053280712744514e-05
-5.148992439048481153e-06,-1.994528482919998976e-05
-5.323564429288286752e-05,-2.917173233106415281e-06
-4.351234401496096048e-05,-8.152216241777929882e-07
-3.999835675650109624e-05,8.195652097218369673e-06
-2.191240334607772174e-05,8.307069302309349430e-06
-3.392889557828201660e-05,-1.707135910856957126e-05
-1.086193732422252954e-05,4.850751008224106653e-06
1.456387938666610077e-06,5.778309005683158080e-06
-5.375363393971850775e-05,2.803898650682212546e-06
-3.889034945393284742e-05,-2.938831074785252896e-06
-3.458646626784599246e-05,8.846581611643442256e-07
-2.310349320693853546e-05,1.350949693277215215e-05
-2.248157663027779141e-05,1.733053144564709755e-05
-9.816386723455210707e-06,-2.403912381028410642e-06
-2.920110867578276268e-05,1.123971666887812164e-06
-3.925225745425796163e-05,1.795352430640232287e-05
-2.308350582832709925e-05,1.086500455976901684e-06
-3.885255503817469571e-05,-7.915401229864865284e-06
-2.615881098924485786e-05,1.031837467743816390e-05
-2.373123238932028472e-05,9.827969782046070587e-06
-3.081756353609530413e-05,-2.527386404064769387e-07
-4.249290446179919693e-05,3.148323262212666142e-06
-1.486918843883402301e-05,1.094666152080545116e-05
-2.998682035214332296e-05,8.355315705328948607e-06
-1.773782405413853482e-05,1.311227018966017830e-05
-2.457758502894105812e-05,1.157038981283327046e-05
5.253592280124953686e-04,1.525791521017566630e-04
-4.157605231834220720e-05,8.954954796603606266e-08
-1.679055266053025832e-05,1.307318689094762332e-05
1.437173809102110063e-05,-1.178136271472523345e-05
-3.633248987800039194e-05,2.240834733480481450e-06
-5.471067827845560769e-05,8.300831619078029343e-06
-4.976241914942387785e-05,-1.419930181748331644e-07
-4.650310804987296169e-05,3.073806995519344883e-06
-4.158936934205009208e-05,3.796531795655011448e-07
-2.849970650767386305e-05,8.934515230641433642e-06
1.676121146267670224e-05,1.704205421821891440e-05
-3.181846638239431901e-05,4.689737462545074930e-06
-2.588883391708696858e-05,2.030047700317442820e-06
-5.281391527262834561e-06,1.797924905834603459e-05
2.322357342525859867e-05,1.785303250075196763e-05
-2.885094376524573233e-05,-6.106018561736826080e-07
-4.737960645105833868e-05,2.897994315736595370e-06
-3.328740590397013215e-05,1.143391728488088540e-06
4.819335141807331729e-06,3.015520921246509615e-06
1.961631237532533034e-05,-8.934769163357153813e-07
-4.431155404675950373e-05,-8.333832745249520056e-06
-1.098332207080299672e-05,1.548678491871370851e-05
-1.045676807848372529e-05,1.477524022484467716e-05
-2.469730721047312587e-05,6.489933770937470447e-06
-3.097049226727621426e-05,1.362161924646345735e-05
-3.411648219274440898e-05,-5.998153799012048438e-06
-4.792255633460944979e-05,7.778005940695601939e-06
-1.829536508739829806e-05,-3.738294329109039536e-07
-3.241169329240396003e-05,1.311906908494381956e-05
-2.346522096282142443e-05,1.427086580046927960e-05
-4.350356189982651321e-05,1.651347468493465556e-05
-3.221642255555375728e-05,4.048740557966809691e-06
-2.535220044243605662e-05,4.529238273415526418e-06
-1.312148219012432289e-05,1.414185356006583920e-05
-2.587793097262745928e-05,1.718332051809274712e-05
-4.108104545832127932e-05,4.484177793364808201e-06
-1.495228962087655883e-05,7.393716918626872778e-06
-3.381484482303577261e-05,6.478984109758743303e-06
-4.752770154115667676e-05,8.306824481483427963e-06
6.405838074437133611e-05,-4.692701247059130474e-05
-1.057336068733007738e-05,2.340798574221855178e-05
-3.428590645366908429e-05,7.675883337896584875e-06
-1.855704250710687236e-05,6.563644721414521886e-06
-2.782884826033042797e-05,8.782420144248362967e-06
1.650704040101876602e-05,-1.424259690321990426e-05
-9.111421880746377780e-06,1.180226070422069468e-05
2.295190445770825674e-05,-3.265542124245509356e-05
5.476233686875261585e-04,6.740515014437761245e-05
7.645659248788548603e-06,-4.335451437847874046e-05
-1.781103892541438787e-05,5.462815256132382667e-06
-3.122082222637862636e-05,1.292061118120753685e-05
-3.177051759228164567e-05,1.408995303812959847e-05
-3.094553927225898515e-05,2.001772617058436598e-05
-3.682542809997142757e-05,-6.451699839681509732e-07
-3.430608104504683989e-05,-2.524436749260378912e-06
-3.217859266056290819e-05,6.697284272227728129e-06
1.225341994646163084e-05,-8.435417013779242720e-06
2.026442954795759874e-05,-9.438876092332340627e-06
-2.579519560308906741e-05,1.058075327514368432e-05
5.060973227202169265e-04,1.402911676420586981e-04
5.522934719684462104e-05,-6.030663099549364348e-05
-5.601774118962202296e-05,4.844912183855914110e-07
-4.291710647798313756e-05,-4.530784356812868822e-07
-2.388026837084545250e-05,1.295853310279749561e-05
-3.083617281112146558e-05,1.331693245398237210e-05
-2.601952827199083821e-05,1.179535094091508790e-05
-1.367134750630992516e-05,-3.661371652587169974e-05
-1.028456363360319108e-05,1.014441413207125647e-05
4.708185088038720450e-04,8.573378225606512735e-05
-3.994206363314652536e-06,1.829544792968828870e-05
3.646319844348044794e-04,-1.277541510146319758e-04
-4.849356644943551038e-06,6.094974581762972653e-06
-4.079869508245204975e-05,1.269026781133473777e-05
-3.681337500397997121e-05,3.205984673706011785e-06
-5.105858442707959116e-05,8.558809970116274613e-07
-3.774674709985548514e-05,7.612947021531892421e-06
-2.340145822054776008e-05,5.046171067912164951e-06
-8.764305615662112344e-07,2.763073627808437389e-05
-4.472205834099063810e-05,-8.030784881952064551e-07
3.895593161450384674e-04,6.079209143894213517e-05
-4.255074231959931453e-05,-1.555561860014256317e-06
-4.771157150455923726e-05,7.570433550360015599e-06
-7.003528981359640809e-06,3.577730532537855194e-06
2.654284164462706501e-04,-9.786339793140075662e-05
-5.008601784322602989e-05,-2.578049393100545830e-06
-2.172294874973628817e-05,-5.192230055571584921e-06
-4.739107578943028797e-05,-4.629413600890560365e-07
5.207700949208393529e-04,1.466277763064246923e-04
-1.548842807929145442e-06,1.665326053636424986e-05
-1.016189172862323215e-05,7.976269202985789713e-06
-2.828045282780048826e-05,8.341178725583959421e-06
3.564761407546751748e-06,-1.597142209677473719e-06
-4.052113084224826423e-05,1.107665885993830765e-05
-3.189697643909102841e-05,6.017771400528046079e-06
-4.269510234448570707e-05,3.678362205272690633e-06
-3.487959481334429294e-05,1.203343403282005204e-05
-3.406112423265157554e-05,3.956547712014751510e-06
-3.021843072774279410e-05,7.590562830296152217e-06
1.664611440180016640e-06,1.880730101716772279e-05
-1.666789754776387613e-05,-7.351270301285831244e-06
-4.018146143715153711e-05,2.106221889177041261e-06
-3.418617464387810231e-05,1.119148053377249397e-05
1.417456156011261694e-06,9.139989690649034154e-06
-4.478894269240717315e-05,5.946011443823385922e-06
-2.246229898259249105e-05,3.526871152683157085e-06
-1.818958262950606393e-05,-4.430803062499482928e-06
-5.761055842947034825e-05,1.528098354874013001e-07
-5.012389682758454769e-05,7.020080717189995591e-06
5.407304147455275350e-04,8.531379308031749752e-05
-2.526611593188516351e-05,5.529370608289811531e-06
-3.632836248312758151e-05,2.768424884343553273e-06
-2.989689986872134676e-05,1.126514783275465365e-05
-3.351670838872709477e-05,1.202417697572632569e-05
1.875040881718343238e-06,6.249880790601739894e-06
-2.991611642885254761e-05,1.480981596648226643e-05
-2.164560431036394346e-05,6.960084756282329467e-06
-2.872857692285649985e-05,1.686627146562564132e-05
-2.896666935860306715e-05,-6.442329110472121830e-06
-1.767857657642556986e-05,4.577053010958827942e-06
-2.300402282368331397e-05,-7.698226633553538985e-07
-4.590055972900354791e-05,-7.749901455170675441e-06
-4.198346192760083276e-05,3.391158570027377892e-06
-3.437408024149387600e-05,1.663692917637924319e-06
-4.016268349856729364e-05,-7.077093619662003057e-06
-4.825565601241310431e-05,5.111152560979080454e-06
4.148956765399729467e-04,8.426912730937068953e-05
-3.631349482846717847e-05,-3.713832488111209102e-06
-2.236157275389542994e-05,1.026380634370333902e-06
-4.193548128401433487e-05,4.421559742264095575e-06
-3.146629225999102912e-05,8.022552938097422579e-06
-4.951718441879382829e-05,7.161103236234345449e-06
2.909311155705007843e-04,-4.647684874946364888e-05
-1.250921848780719048e-05,1.512987808603666731e-05
-3.217365043553238461e-05,6.052613931679076589e-06
5.080541026162459835e-04,1.465621998136429100e-04
-2.097564944075473617e-05,6.220404013768299362e-06
4.058080738715572967e-05,-4.388619141733507325e-05
-1.539944076266078115e-05,1.544677270075891159e-05
-3.390939674164381371e-05,6.726966480137235947e-06
3.985035851971917872e-04,-1.141684892834326804e-04
-2.798679780558245442e-05,4.592561178462646295e-06
7.296111852008798509e-05,-1.150366468338961522e-04
-2.489515971484703493e-05,5.493365324763902375e-06
-1.856814297355577397e-05,3.521708241475105676e-06
-4.883904417799610475e-05,-3.733579560730238218e-06
-4.079674289923418862e-05,7.583365853826210979e-06
-2.533619444646291130e-05,8.913180861891134972e-06
-3.970961140361779963e-05,-5.051991232243874800e-06
-4.245993366375414696e-05,1.035389719924956872e-05
-1.716715983777745728e-05,5.235115834164198731e-06
-3.656534106489518451e-05,-1.623904255522147389e-05
-3.784867176835747407e-05,1.065587596595165281e-06
-3.488418276868824545e-05,4.302988201146281748e-06
-2.580463362620860900e-05,1.731862039650069511e-05
-7.648998172597347634e-06,-3.536809334730301580e-05
-2.220476816917547858e-05,1.022141429703465695e-06
-3.800119279965536156e-05,2.619828210346865438e-06
-3.322236568851629434e-05,1.445010852782989541e-06
-2.891806533534809018e-05,6.151875677879273657e-06
-1.355355708094945393e-05,5.587861227547413214e-06
-1.734421063709141967e-05,7.134255436321231476e-06
-1.760112780412987512e-05,1.142295822905358472e-05
-4.740149952152219787e-05,9.739914865290101738e-06
-3.172449929762481425e-05,3.538555044768017338e-06
-3.270599395145441253e-05,6.674529132520179463e-06
-3.454047619910528583e-05,1.754813876744862452e-05
-2.495261631932289254e-05,1.116691422240490536e-05
-3.896781618966986077e-05,2.116415571259232338e-06
-2.369836749278856586e-05,3.210689161484519350e-06
-4.449577151078394285e-05,5.361870670394842692e-06
-3.210365877320773149e-05,4.970495623140989478e-06
-5.342338632845240997e-05,-9.996990037947740427e-06
-1.386862592980535047e-05,1.874053416179885891e-05
-3.013206348563103053e-05,1.609736497256005630e-05
-3.396932966129668016e-05,1.048925472525890671e-06
-1.917124806131755699e-05,1.247988831703133642e-05
-4.275360087981341716e-05,-3.250462792180661296e-06
-1.913802843589434768e-05,5.289371864845597359e-06
-6.248782651869984892e-05,-1.057709328968974531e-05
-4.878803125923542207e-05,4.672133397174921240e-06
5.128643195638025315e-04,1.145456453819509063e-04
-3.188479529809451252e-05,4.423982872871770580e-06
-3.488864059626963545e-05,1.248088768608346220e-05
-2.121620960074245438e-05,-2.569075018166816263e-06
-1.337074451461877287e-05,1.573372719151529999e-05
-4.538131887776295149e-05,-1.710996830386639568e-06
-4.267953167490938954e-05,8.503911567020268803e-06
-1.950373497934505758e-05,1.453733011119867390e-06
-5.760773776299191228e-05,-7.080321947606062969e-06
-4.018629822907728873e-05,5.993752083536420075e-06
-3.997545413867287771e-05,9.217233533224398524e-06
-1.526411870819271418e-06,1.195120243013040046e-05
-3.523516836623350921e-05,-2.086499745159155033e-06
-4.942495387291486570e-05,1.400369792235166875e-05
-3.027304597923157088e-05,4.567391263274029406e-06
-3.584396591684885388e-05,9.062010055215329713e-06
-2.473462418363787558e-05,9.905618949702206931e-06
-4.838327844150014308e-05,3.619712787819768389e-06
-6.826708019327074083e-05,-7.133180659355787707e-06
-2.832860115072724413e-05,1.747514758301457713e-06
-2.348818754579152168e-05,-8.831737736868397616e-07
-3.285716490820365682e-05,6.508262065418064062e-06
-3.585025103814173497e-05,9.282661320791529795e-06
-4.956565088845487298e-05,-6.771828965045607689e-06
6.766323298188026426e-06,4.539279327681819985e-06
-3.349012483980100578e-05,7.526425098603701388e-06
-3.917154177796166735e-05,6.104250721944770820e-06
-3.603410659831969722e-05,8.721087882869284617e-06
-3.092398179714359984e-05,5.664607291143789162e-06
-3.872078652484702379e-05,-2.969779436366928082e-07
-6.278719671776719486e-06,1.184125984590313485e-05
-2.697504675478511066e-05,4.856873302782019741e-06
-4.305964597116655398e-05,3.454408210212484401e-06
5.261817976361783753e-04,1.703222235316570108e-04
-7.939876687178910110e-06,-7.087888164512317065e-06
5.318244924034280353e-06,-7.966942539745331555e-06
1.860480164180603366e-06,-8.819618665435413033e-05
-3.474898277267649162e-05,-2.460988725616781246e-05
-4.382032585461029353e-05,1.078848800957258087e-05
-2.563149031632317289e-05,1.821268556205157674e-05
-3.248326838382296504e-05,3.704895260927285560e-06
-2.488184014695561758e-05,1.577405335977528268e-05
4.039247274063957822e-05,1.916021984675695623e-06
-4.413295493910002789e-05,5.570449959195403432e-06
-2.859460488253782391e-05,-1.091683431991913060e-06
-1.263520010223331640e-05,5.075940919588348940e-06
-4.218559938956974314e-06,5.819776688869773123e-06
-2.274741792998109986e-05,1.652405583677935946e-05
-4.807131768160923701e-05,7.503247784313175310e-06
-2.737970619319904481e-05,1.222383315824882098e-05
-1.975691212354923197e-05,9.891906980776434886e-06
-2.137787389324905730e-05,-3.243912232596738296e-07
-3.775277252243388807e-05,1.052931009707527140e-05
1.240583928652064011e-05,1.174249478625485882e-05
-4.674183327748915621e-05,7.976278629754290101e-06
-2.117472695248456154e-05,9.768182569782813985e-06
2.071769877954205427e-04,-1.410042282985069103e-04
-5.360176453600943588e-06,2.117762713038120236e-05
-3.865451715386160412e-05,5.758973607409383643e-06
5.252071123309805375e-04,1.583952129594323461e-04
5.227443870911698898e-04,1.656217221052439729e-04
-2.170304368031501286e-05,1.035560936398814714e-06
4.206181484558331067e-05,-2.923269537340873037e-05
-2.549735585231475784e-05,5.496954100199580439e-06
-2.140675310805258244e-05,9.383154624980121247e-07
-3.184446285122349623e-05,4.329309381295901892e-06
-3.278621932060384747e-05,2.431114200762805849e-06
-1.825313724057114773e-05,3.033434592641764419e-06
1.851094541203965392e-04,-8.251720355756942391e-05
-2.716415309333586624e-05,1.814425473628887147e-06
-1.784355516307359172e-05,9.677347681841993242e-06
-2.451292341275588223e-05,1.058224928358497306e-05
-4.080549358530164534e-05,-8.449767840652681441e-07
-1.460196969021131108e-05,2.239142240361599104e-07
1.062968207609306013e-04,-3.731290024635524314e-05
-4.739566512845995477e-05,8.791017166783515638e-06
-2.546820943230000114e-05,7.006762048131432363e-06
-2.671948533211501467e-05,2.792688265214425181e-06
-3.530052899287189713e-05,1.111067102988619809e-05
-1.697256537993390953e-05,1.351698817133038086e-05
-3.438088518116989035e-06,-2.339228091542311410e-05
-2.148673737254043505e-05,8.883075734468316029e-06
-2.387536904036313283e-05,2.825491100259648842e-06
-5.472179529798705289e-05,3.766727773875517953e-06
1.704862289361713005e-06,2.718455294663338915e-05
-4.385081039091279757e-05,-1.318105050027952712e-05
1.658625995742979984e-04,-5.009828020270554817e-05
